id_venta,id_producto,cantidad,precio
1001,45,9,329.82397104913906
1002,41,8,270.24487441105015
1003,20,3,460.85429090096034
1004,27,6,33.244562763683106
1005,38,5,363.6052889075841
1006,41,6,314.91978058351197
1007,36,1,124.25907681599965
1008,21,4,108.02373093072225
1009,38,9,420.66866679130703
1010,26,1,25.759081906262317
1011,50,4,20.79888308576009
1012,15,1,396.45919319489053
1013,24,5,497.6663447629612
1014,11,9,338.85339600769686
1015,27,2,221.60897110112032
1016,9,6,327.1762566009169
1017,25,4,47.672293828904806
1018,26,5,10.245647571046781
1019,29,7,237.18168193775196
1020,7,7,361.01672928856107
1021,44,5,238.15198607346895
1022,35,1,374.2981242397355
1023,39,6,342.7399772304103
1024,1,2,417.38482476110363
1025,32,6,146.59177468447476
1026,43,5,439.4160821241399
1027,49,8,496.5263931866307
1028,2,5,454.9503804777259
1029,39,7,293.7988779043254
1030,6,9,238.09510101119824
1031,40,3,495.20608846512096
1032,21,4,39.57512678856561
1033,20,5,391.6992269654625
1034,22,5,191.52767986867087
1035,20,1,216.29877947644513
1036,21,4,344.3647382916243
1037,28,5,300.46782173241314
1038,22,3,445.19568213928903
1039,14,5,272.60499996531064
1040,42,1,467.3998950690809
1041,46,4,105.26929791186365
1042,23,3,353.1590962584037
1043,20,3,431.2988689746349
1044,13,1,28.766450335309994
1045,47,7,293.06747986622827
1046,13,8,102.09941333996635
1047,44,5,407.2928782052954
1048,10,9,119.60215020120859
1049,30,9,156.66114112398233
1050,45,8,102.91663491844417
1051,17,1,237.86381462672318
1052,33,2,241.41957759258403
1053,40,8,94.38633868783816
1054,39,3,425.7446560842274
1055,10,8,298.9730626541431
1056,38,4,348.95195250508124
1057,30,5,10.36904819656361
1058,35,4,305.9451687804357
1059,9,1,467.188202008669
1060,10,2,359.584320433496
1061,5,6,170.99096529362146
1062,42,5,39.63881149331943
1063,8,8,90.64372496120326
1064,8,5,140.29854599173362
1065,3,8,67.06974323391759
1066,4,3,126.3848266975516
1067,10,2,264.6556849389856
1068,11,8,274.3642937511454
1069,39,6,266.53655122833743
1070,22,5,66.88957466594431
1071,19,7,111.68599046697506
1072,13,8,281.34243942972716
1073,3,6,271.27153841466196
1074,14,9,461.2161837527879
1075,33,6,325.1875145345614
1076,42,3,328.3692551531927
1077,23,7,361.0639453430507
1078,30,7,29.99499077863729
1079,15,8,414.56738533593733
1080,42,1,261.58321388679826
1081,17,3,458.7957520327108
1082,20,8,325.43310530248016
1083,7,2,62.96784906442021
1084,36,6,473.1501530051234
1085,4,8,109.64412303684779
1086,28,7,172.7167302996749
1087,14,9,132.94677019068172
1088,30,3,265.75490903675654
1089,26,3,51.811141966231496
1090,18,9,474.5678922014132
1091,17,2,357.63851111946144
1092,7,7,265.23274938847857
1093,13,4,356.98119851149846
1094,47,2,115.94336804162165
1095,3,9,107.67823691771115
1096,28,1,130.2637643297792
1097,3,2,96.0866897357508
1098,48,6,164.45070044338354
1099,18,8,54.885622076573384
1100,27,3,470.8769630446893
1101,48,9,361.34828053183895
1102,32,1,229.7776485521347
1103,22,5,290.84194565732474
1104,43,4,344.06691221234854
1105,10,3,319.3379988722292
1106,16,7,361.63610511960667
1107,20,8,106.37690500765896
1108,9,1,413.6461935765693
1109,39,1,197.75616344414328
1110,42,2,171.31634349460862
1111,26,6,477.7265923635297
1112,3,2,175.76431282273612
1113,46,1,60.25002208011712
1114,16,5,146.06241789125622
1115,9,1,338.71802120907097
1116,20,1,184.8630139106149
1117,40,8,415.0536110953356
1118,43,5,66.93104527016297
1119,5,2,389.0267603116099
1120,2,4,443.9939472245498
1121,9,3,126.71079150646895
1122,30,3,104.43940916134912
1123,16,7,468.2107457047509
1124,15,3,327.4401265211799
1125,29,2,143.9364524868996
1126,32,2,383.44633529535633
1127,35,9,171.29135304125677
1128,27,3,493.8278069924863
1129,47,9,410.3450284100517
1130,32,3,380.44481445662535
1131,20,5,358.9884539954964
1132,2,6,87.82230693300852
1133,34,2,451.2875545475689
1134,29,9,456.1454536915647
1135,12,9,254.3353453116261
1136,11,7,381.0681690881418
1137,22,4,252.7053130593266
1138,36,3,145.62497504170003
1139,32,8,92.79413382592551
1140,37,1,52.48511421379236
1141,4,7,155.38268121668574
1142,34,8,318.31628437317295
1143,47,9,312.20344352431664
1144,27,9,309.2937876328393
1145,3,6,197.7666128575617
1146,29,8,345.42240549850237
1147,37,1,124.29793225903356
1148,37,6,251.81897270957842
1149,16,5,229.13596844407132
1150,50,5,332.78728159439976
1151,9,6,315.4833048726363
1152,45,7,263.58508918317773
1153,28,2,261.3912707593264
1154,43,4,469.6644374159958
1155,3,8,483.494405997171
1156,40,8,412.5947340998418
1157,8,4,214.366431914526
1158,19,4,25.214965014222187
1159,24,7,220.78569800397324
1160,46,6,367.07933737050257
1161,27,3,368.03051900704827
1162,5,6,94.90501641759708
1163,35,1,224.44823291484414
1164,50,2,93.53087010798141
1165,27,2,455.84125793305094
1166,3,4,115.20446173797457
1167,43,2,126.52332153660019
1168,8,5,238.25747628856448
1169,40,7,378.53174476501977
1170,13,6,88.30163143456775
1171,13,8,79.94793937292928
1172,7,2,44.97926753168791
1173,19,1,276.97383061701714
1174,43,7,334.6185585417612
1175,13,6,476.7058814683788
1176,47,9,270.241722664872
1177,36,1,393.1801567486731
1178,17,4,356.3437065847714
1179,36,4,378.43095211090247
1180,26,7,247.71815909332926
1181,1,9,14.531855477613622
1182,11,5,242.015710858626
1183,31,9,226.13116312760175
1184,12,9,79.88186627490073
1185,15,4,313.6181441243924
1186,41,3,187.8371159892281
1187,50,8,225.60235742172233
1188,45,3,130.6011763317903
1189,17,9,370.2180423871181
1190,19,8,43.78082944455853
1191,41,3,85.14002046975475
1192,31,7,494.78628623137894
1193,17,7,202.48938059156828
1194,40,2,202.21564802914997
1195,5,5,105.62106652392143
1196,50,1,173.83016322218336
1197,12,6,336.597900788567
1198,5,6,169.62460122767357
1199,24,2,438.4691448114007
1200,13,6,174.1715112933732
1201,23,4,34.11039713909861
1202,32,6,78.71300610651068
1203,50,8,221.5190361142279
1204,15,6,346.94472823378896
1205,1,1,379.94681327150363
1206,46,8,483.84456781670764
1207,1,6,94.73010899204793
1208,23,7,471.1277202586712
1209,8,2,20.96697655886206
1210,17,2,55.71223197698987
1211,39,3,75.89076136917959
1212,50,7,412.3266987435434
1213,13,9,461.39755022880126
1214,32,1,295.0289435977293
1215,24,4,166.5805305211667
1216,5,9,161.58880802734328
1217,34,6,437.91465120029613
1218,28,3,353.2193365129952
1219,9,9,80.75018747713285
1220,30,3,395.555807626657
1221,8,2,288.88809571128854
1222,46,3,100.37798788868281
1223,16,9,324.1803010497226
1224,5,9,318.4783745353263
1225,12,1,370.97462229691524
1226,6,3,338.90698482048606
1227,6,7,291.327426961155
1228,12,6,449.15922044386855
1229,44,6,184.63043436384976
1230,45,4,409.3629815728557
1231,29,5,160.14680510154741
1232,13,7,49.38333695712574
1233,15,4,460.1211033353364
1234,9,6,493.69764269698067
1235,30,4,117.08804762406115
1236,11,6,36.70904577852315
1237,4,3,325.7987277707066
1238,20,8,203.79120857009934
1239,43,7,371.16172156766555
1240,43,7,113.31294008950266
1241,21,4,111.03788394121658
1242,28,6,385.2297809078843
1243,12,6,153.63495074612464
1244,19,8,310.5238859253411
1245,12,7,402.13657421355623
1246,16,3,470.84774971124
1247,5,4,408.46959836146806
1248,36,3,369.74255469269883
1249,48,6,253.36958054624915
1250,38,8,496.15866886982167
1251,50,1,292.7402610827585
1252,30,4,101.00950431043393
1253,27,7,74.37940063482458
1254,17,1,406.1711332451861
1255,11,5,251.59421524140635
1256,4,4,364.6211451748149
1257,45,4,341.4859803657447
1258,26,4,456.54909792844995
1259,13,9,196.91737048323455
1260,17,8,185.49767443422706
1261,31,3,270.3366026476573
1262,13,7,370.5521279021853
1263,46,8,14.171711907607364
1264,37,7,66.71888984784809
1265,38,6,236.15814134642835
1266,34,9,168.6451844194132
1267,14,8,433.6346257176036
1268,48,6,80.18134615518728
1269,5,7,52.08185366286948
1270,30,8,28.711736203116768
1271,48,9,382.53086460833697
1272,18,1,341.7326077355834
1273,17,6,294.74313609032083
1274,31,1,100.85045680654657
1275,41,6,384.71930900117707
1276,1,4,78.63559861268169
1277,1,8,246.30738932926693
1278,6,4,296.550375270634
1279,19,8,208.43012713578534
1280,37,9,412.5940022981628
1281,49,2,446.72521885588674
1282,33,5,469.34240886885306
1283,32,5,283.83989716063115
1284,12,6,494.1501741850183
1285,6,2,384.4835487965427
1286,16,4,44.01963120721024
1287,3,2,267.2468555940888
1288,19,9,489.08866797135863
1289,6,2,71.96110798466373
1290,2,6,475.2183604959992
1291,35,6,173.11596612856724
1292,23,8,78.06152477998606
1293,5,4,304.54782229270904
1294,17,3,302.5604568310908
1295,18,8,277.4407825075449
1296,24,3,494.14026808602136
1297,44,2,254.1978830982593
1298,3,2,421.71336330332815
1299,34,1,298.70259857440635
1300,46,7,215.71872412991837
1301,18,3,243.39727764670045
1302,40,7,53.17773183174779
1303,36,5,69.99068737784084
1304,11,8,300.03196052392923
1305,40,9,87.37668711749363
1306,2,2,150.2171370444214
1307,12,7,77.4030055045616
1308,18,9,465.24551684169995
1309,5,7,437.3846105287103
1310,28,4,100.39767218112922
1311,7,1,101.48862268016649
1312,49,9,293.0950258348294
1313,16,7,129.7701577633547
1314,24,8,23.550657784490404
1315,25,2,174.59028016562485
1316,12,5,248.67578895723045
1317,44,5,236.87898857990203
1318,14,1,154.91043991299378
1319,27,6,275.8667074552964
1320,4,2,439.951840509747
1321,35,8,227.44579194580692
1322,38,5,452.4090170382038
1323,22,5,98.36913553152529
1324,5,6,415.1774011439056
1325,23,2,182.73769375812958
1326,38,4,370.1760717384177
1327,23,1,479.1294935815734
1328,11,3,288.2692678060404
1329,37,4,493.77228088911227
1330,18,7,376.59463789573584
1331,22,6,247.04942420587193
1332,14,1,53.42244733854089
1333,33,1,101.30172870689603
1334,5,4,499.0134515178518
1335,10,2,307.3222437112464
1336,20,6,213.44129399538093
1337,44,9,64.89118598665658
1338,21,9,85.77617338617287
1339,21,5,413.23290440711423
1340,13,9,221.55451780790264
1341,38,9,163.85828677920702
1342,39,5,258.07007241417443
1343,21,2,347.3687261266033
1344,48,6,200.32052411021914
1345,9,6,37.64930308319346
1346,33,8,436.8185239100403
1347,49,4,195.1794196914949
1348,26,4,121.3950922084393
1349,36,8,272.4737529534317
1350,40,8,22.851000748197613
1351,20,6,349.5254387807898
1352,47,2,92.90614199791437
1353,40,7,24.49700821874657
1354,17,2,494.0185712338022
1355,41,5,351.19718353190854
1356,25,3,64.63569045623223
1357,2,2,460.1706806736325
1358,44,7,411.2339598220798
1359,13,6,347.18092984271016
1360,49,2,105.42466729939419
1361,33,7,91.36800083294585
1362,15,1,338.5331306842827
1363,46,3,273.31554669012485
1364,10,8,424.6297146754713
1365,34,7,372.34882831466894
1366,12,4,167.24952384650243
1367,7,4,95.86311771220089
1368,27,5,138.4035049854766
1369,30,9,203.1123406910468
1370,23,4,34.48923254226993
1371,33,7,286.762291562521
1372,4,5,271.3960369792141
1373,1,7,36.62521977676694
1374,23,7,377.3706139107923
1375,17,5,215.99057557794956
1376,14,2,335.9395441274782
1377,32,5,116.88429272670047
1378,27,5,34.85596676900857
1379,39,7,131.98011703846265
1380,37,9,387.5983319975447
1381,26,5,489.1361857914869
1382,34,8,475.7773378298418
1383,13,2,223.39677677205935
1384,12,8,120.87656040967252
1385,39,5,111.32658883465035
1386,29,2,421.170364338801
1387,48,8,48.645213822036816
1388,16,6,36.94234421141239
1389,44,3,251.9546558485641
1390,47,2,321.1302614861155
1391,10,9,236.69233269161293
1392,48,8,497.8237007592076
1393,27,8,109.72629499704247
1394,7,7,498.6516432843907
1395,12,2,91.82346087746124
1396,32,7,85.05996897618024
1397,10,8,67.78974624396741
1398,16,5,197.89959415904298
1399,33,4,193.05542501481807
1400,43,1,86.02331059559808
1401,8,8,375.23637009631244
1402,35,1,398.22299053957875
1403,32,7,251.6163276474222
1404,43,3,40.855856404570105
1405,8,2,222.94689009884465
1406,34,7,408.8045692657207
1407,50,8,334.32015793919885
1408,7,7,52.28115500078925
1409,49,1,375.66072977136065
1410,8,7,217.30878664061424
1411,32,4,402.51299923624634
1412,5,3,104.24122645543042
1413,31,9,105.49143297876327
1414,9,1,176.68429202368034
1415,37,9,232.84047904713694
1416,35,4,212.35882944335526
1417,33,5,104.08819234192413
1418,19,5,239.32875201983694
1419,16,6,60.640149962557324
1420,31,7,383.87937380598197
1421,27,2,395.1931616584027
1422,36,6,230.20775156161773
1423,22,1,314.11101478270086
1424,20,8,493.22397835932514
1425,20,3,379.86139393006584
1426,41,5,130.12460543615674
1427,36,8,190.37500916176165
1428,49,2,466.36348205710027
1429,6,4,291.67982517736755
1430,36,8,216.6601485994441
1431,27,6,233.43837425914072
1432,38,4,158.2856895522033
1433,8,2,31.11913419521445
1434,50,6,455.11514563360737
1435,6,5,40.84723265618024
1436,8,4,222.30240190049005
1437,19,6,445.63412206625765
1438,43,2,16.568516090715697
1439,29,9,273.64262415316796
1440,26,2,435.83200554366977
1441,38,8,246.88176656058607
1442,39,8,225.04054659072307
1443,21,7,398.53972507556944
1444,29,4,491.3641336179093
1445,44,4,384.89351783506805
1446,5,9,222.86617182528693
1447,22,2,445.37704575465494
1448,44,7,278.76026765486046
1449,16,8,53.854871898604884
1450,45,1,435.8522485388976
1451,48,1,26.21444154299399
1452,3,8,153.37530718987708
1453,45,8,400.5875207144952
1454,20,7,400.81150173350636
1455,39,6,485.32429477901616
1456,36,1,399.2000414926441
1457,14,8,121.50209292490905
1458,4,4,258.84028169991313
1459,42,6,328.3591629244168
1460,44,9,411.6770954413781
1461,38,2,41.6191067129003
1462,23,2,468.61384355516117
1463,25,8,116.54872736606042
1464,6,6,486.1059205924494
1465,19,7,35.73238720404433
1466,39,5,243.06431380923982
1467,1,7,284.5580300637146
1468,5,7,459.21735867582544
1469,26,6,484.8857107444012
1470,43,9,163.6871593360383
1471,47,9,194.08531511254608
1472,32,5,137.79853199855734
1473,44,3,61.16391982788672
1474,3,4,313.57889133291593
1475,9,4,353.07875139541426
1476,35,3,320.04696221514934
1477,32,4,106.12556368682881
1478,21,2,429.0628176614492
1479,40,1,164.6306380522774
1480,13,2,124.35771599751364
1481,50,8,115.39574259316471
1482,45,2,304.27917317560065
1483,16,4,368.7533665659264
1484,17,8,292.3074191350168
1485,7,9,398.1745589055397
1486,26,8,113.42114301229218
1487,1,9,29.03074174086892
1488,34,2,491.3995667066873
1489,40,5,407.8011764489659
1490,38,1,456.9743161346862
1491,9,7,41.365245791045325
1492,26,6,152.31114031851857
1493,41,9,238.1619555596921
1494,21,7,427.2759028668613
1495,45,9,393.0025121101852
1496,44,3,141.46319037225888
1497,24,8,323.084355181
1498,31,4,176.4830907818949
1499,50,5,430.45929729182086
1500,10,1,41.332623160722015
1501,49,3,71.199725372073
1502,15,5,303.2150532160027
1503,19,9,450.8073265261865
1504,31,5,29.911423329287576
1505,33,7,331.35605288169234
1506,43,4,420.7923560887577
1507,38,8,197.14786314719467
1508,15,8,49.6437965988218
1509,1,1,138.77501133150113
1510,45,3,366.5459433218191
1511,4,5,37.57700264526478
1512,39,8,442.8190253232926
1513,22,7,266.8970646404611
1514,33,8,42.212880476945365
1515,7,1,453.767360917861
1516,16,5,350.63145289120445
1517,24,5,99.23019234183863
1518,9,4,85.50285986264167
1519,2,1,399.5828046584535
1520,45,6,30.476476150757065
1521,49,6,106.91738960665619
1522,29,4,319.27472203004316
1523,18,1,274.07066628861173
1524,46,2,400.71620485409153
1525,44,6,200.0999517387302
1526,9,4,246.67305297426586
1527,10,9,352.99126992379104
1528,33,3,453.2709102645952
1529,41,1,356.22642270301566
1530,34,9,142.0747383566438
1531,44,6,28.45208140089039
1532,22,1,420.5540083290458
1533,31,6,142.14454814738556
1534,46,4,120.96959111556835
1535,16,4,61.995703473158535
1536,18,2,438.172318003534
1537,45,9,327.113463876792
1538,13,6,206.15546473199754
1539,37,5,213.5765809676651
1540,6,2,241.48242786539467
1541,42,5,88.12660923991088
1542,41,3,200.83166850136317
1543,17,5,489.0099766518265
1544,20,7,335.26667726079216
1545,1,1,230.31851049519904
1546,8,9,292.4342823207699
1547,33,6,98.85843479665164
1548,15,9,453.35999909983207
1549,36,4,19.610589972969372
1550,50,6,447.8911118931798
1551,15,5,362.48548966112554
1552,3,8,104.23782197936455
1553,23,3,37.65066501135604
1554,44,7,42.638189289671644
1555,7,4,365.0382629207365
1556,43,4,37.83052058490175
1557,5,7,190.10543649910707
1558,50,6,398.5376054137839
1559,4,6,241.0626530657983
1560,15,6,74.03888282611688
1561,38,4,478.5372817957657
1562,9,4,296.86874868658134
1563,11,6,219.86519503731398
1564,31,9,442.67403136965555
1565,50,1,354.97727846078266
1566,31,7,164.14793444238398
1567,21,5,446.47403185178945
1568,47,5,264.8759469621302
1569,48,3,420.2857711892759
1570,22,5,390.78100371582974
1571,50,1,195.42055238666504
1572,15,4,100.4846536988327
1573,39,7,245.50609089375868
1574,47,4,92.49120927492694
1575,39,4,328.1885504298483
1576,23,9,311.4706920336007
1577,44,9,415.67484185493345
1578,32,7,41.329319524699585
1579,31,1,106.86795166166317
1580,6,4,437.9689890734055
1581,20,1,390.4474126763206
1582,29,2,396.89605012462494
1583,22,6,322.0277923690608
1584,28,9,245.3853472017722
1585,23,2,499.24546739410977
1586,26,1,424.0912991482279
1587,28,6,258.7006284636687
1588,13,4,467.3389213282238
1589,25,7,200.68523354938642
1590,4,8,267.90664809813046
1591,1,4,417.2239436252246
1592,34,9,138.8153931299959
1593,3,5,430.12075526366453
1594,23,6,212.11254657664688
1595,19,3,471.9844805134851
1596,20,2,275.12706025774867
1597,9,9,325.9788868648567
1598,29,6,279.9070019709297
1599,6,1,201.8869957587702
1600,8,3,130.6310331153968
1601,42,5,440.4597405811776
1602,17,7,432.6486702613706
1603,26,2,53.70220750311391
1604,13,4,339.4508530672424
1605,30,2,341.0612909687989
1606,46,7,392.0375173784867
1607,37,2,478.619092621831
1608,12,7,285.66584309561927
1609,28,7,494.728463932163
1610,30,7,115.77997722249702
1611,46,2,144.90881620109383
1612,44,9,299.62643951601467
1613,25,2,275.21324750162097
1614,44,7,138.2809871716965
1615,37,4,203.96505882685736
1616,6,7,125.4140815652393
1617,6,9,144.4169707946005
1618,26,2,369.2536802228059
1619,22,8,337.71610512835423
1620,17,9,385.8160989536364
1621,18,7,365.9061149322196
1622,34,4,196.71108642546298
1623,26,6,426.094796364381
1624,44,2,239.16720466771633
1625,27,7,303.22880465591476
1626,50,1,128.859592071716
1627,36,3,84.59465681294756
1628,2,5,274.39201481202434
1629,40,6,240.8060059216466
1630,30,3,460.28621768323507
1631,14,6,347.8437499765855
1632,33,6,281.36668026833325
1633,36,9,97.09289250776058
1634,6,2,303.08936248716003
1635,18,3,287.8995848245761
1636,12,6,376.25417920413844
1637,22,1,499.2583538003983
1638,48,1,101.43245452332548
1639,28,5,326.4153680231431
1640,21,5,305.450944297295
1641,10,9,406.55892920470956
1642,35,7,185.63090848242012
1643,11,3,298.5280335946029
1644,21,8,359.77667428724453
1645,30,4,439.0142552041015
1646,38,2,400.0008783304422
1647,1,3,107.30956494472741
1648,6,2,458.2926395777531
1649,34,6,430.9304340430866
1650,17,3,267.5589066045408
1651,8,4,433.0159689496871
1652,34,5,47.760966808277765
1653,7,1,259.16759909160714
1654,15,7,100.20129680866208
1655,12,1,68.88488677212872
1656,3,4,412.7721827506676
1657,47,6,335.365483451701
1658,49,6,82.81510676238081
1659,4,5,124.00288807055148
1660,11,5,76.41899096835813
1661,3,2,308.9884855075449
1662,40,6,480.28683138997894
1663,42,6,388.3081841991301
1664,24,4,208.1458413232003
1665,39,4,118.70202102916369
1666,11,4,208.61667021918495
1667,31,2,484.88819835185205
1668,10,8,329.3853872490113
1669,47,3,242.7701869336563
1670,28,5,216.20072267038051
1671,44,1,408.5723519866826
1672,38,3,204.16684947133538
1673,31,4,257.83400385077783
1674,10,4,329.2207225201615
1675,21,3,177.4888057872987
1676,23,6,349.41572885933493
1677,47,3,470.1301605920032
1678,3,8,183.6146864962949
1679,27,6,305.6355659484654
1680,46,3,217.74333607761798
1681,49,2,155.79444612309118
1682,8,3,393.86331201600524
1683,9,5,277.3399289158709
1684,25,3,362.5011938434453
1685,39,4,398.78056743796856
1686,14,5,97.0663899606386
1687,31,6,176.9097160654671
1688,29,4,15.370401681053675
1689,41,5,198.9221168636725
1690,32,3,352.90485871704993
1691,10,3,182.679729416227
1692,12,6,316.55017266847176
1693,26,6,421.6836628676083
1694,28,1,252.72500050653497
1695,17,3,196.1956020390008
1696,22,6,391.2336914608575
1697,38,6,456.5440986702661
1698,13,9,492.36411099355877
1699,28,3,100.4644114815942
1700,41,7,481.02017083256527
1701,22,1,150.82788692360774
1702,3,3,400.2896730198343
1703,8,4,451.66854435770864
1704,8,9,120.68776781184926
1705,46,1,141.25118422863534
1706,38,8,422.5117457187126
1707,1,2,148.61850802190912
1708,41,7,389.33751917102046
1709,50,3,128.3873084830511
1710,38,3,401.246387093932
1711,26,5,35.40031733748296
1712,9,9,351.1348623078765
1713,41,7,96.18106123020598
1714,3,2,280.63274021756644
1715,29,8,143.67561893933848
1716,24,1,419.261710758175
1717,10,5,252.74511405277545
1718,49,2,356.42760795577294
1719,3,3,75.50469242473184
1720,50,1,470.8999756577861
1721,41,9,288.89240653674943
1722,40,1,219.53637914781925
1723,34,9,338.7521092812638
1724,7,6,338.17527195023325
1725,47,7,210.01901752317468
1726,30,3,165.19720389103065
1727,41,7,63.83091901479023
1728,39,4,456.5665713819239
1729,23,4,217.28298678149181
1730,15,2,349.21675448473695
1731,5,8,377.1350482275796
1732,31,9,240.2518403715888
1733,50,9,72.81579136555081
1734,16,7,172.44009400252062
1735,46,8,478.6766572696038
1736,4,7,378.5358758380124
1737,47,7,462.4616734202931
1738,44,9,225.90092521583705
1739,7,8,379.0456100717027
1740,44,9,189.5415065940169
1741,11,2,38.754689639208664
1742,39,7,343.3492894013422
1743,23,2,366.40406608782274
1744,37,7,257.7968851441898
1745,8,7,140.69183412601149
1746,25,5,168.91732450038288
1747,45,5,36.17680971855445
1748,31,5,45.92422544418516
1749,34,8,86.20886826232967
1750,49,9,250.19666457226134
1751,27,8,170.0723183161893
1752,16,9,488.12159164129014
1753,40,3,102.71956812581152
1754,8,9,145.49642022679694
1755,43,7,466.24553269222156
1756,16,8,281.8249443497662
1757,21,4,499.32424009276906
1758,47,4,361.8119386698175
1759,16,6,44.90856301678178
1760,10,3,323.8842200830336
1761,45,9,495.6015061182076
1762,27,9,215.51365440419062
1763,10,1,224.72472736837656
1764,13,5,356.79238572035666
1765,48,2,407.1233561628681
1766,9,2,386.6755742126635
1767,28,4,179.6011616860237
1768,41,8,302.1569835303584
1769,23,3,495.4497516333696
1770,50,2,426.4711208799489
1771,27,5,338.71800295243094
1772,46,6,18.383491654344127
1773,21,6,447.02700195228624
1774,29,4,152.4713742896428
1775,18,9,30.296819249777297
1776,13,2,34.06068839372795
1777,49,9,456.79818215677807
1778,39,6,324.68976116241197
1779,43,1,454.58859594901304
1780,16,7,326.26538092811785
1781,23,4,118.2726083684694
1782,10,6,330.50606064881356
1783,27,4,50.303514289824584
1784,23,2,57.24804903634043
1785,22,2,185.68918205843048
1786,38,7,256.4198912812823
1787,3,5,80.14513940725753
1788,12,8,484.57607080265905
1789,17,9,48.54708905484706
1790,42,7,470.89874491145133
1791,11,9,99.53320490217382
1792,50,8,380.7564526868733
1793,46,5,229.55633467187474
1794,45,4,12.034822805533823
1795,46,2,97.95797219899985
1796,46,9,461.31339977986585
1797,33,1,80.4342023295329
1798,3,6,89.64278444103489
1799,25,9,105.16659311933225
1800,36,3,103.493151056232
1801,11,1,487.6318754415836
1802,6,1,14.06128297668863
1803,1,9,428.86234991930553
1804,26,8,183.80743589773368
1805,28,8,167.7786476366408
1806,17,8,385.19636341127676
1807,40,7,218.43627713114563
1808,31,2,48.77079377325295
1809,7,7,132.71775519437253
1810,48,6,401.4949818645166
1811,47,4,43.67046294782164
1812,6,8,477.0295461952443
1813,1,3,494.6944853905942
1814,50,3,309.8760432125094
1815,20,3,338.16895405987276
1816,42,2,477.5405158012436
1817,9,8,271.1591153363688
1818,38,1,208.98963471824337
1819,23,9,191.0066714453497
1820,50,7,272.4816039429133
1821,50,1,26.209564382855152
1822,50,7,65.3335063817392
1823,46,1,164.51222110359373
1824,30,8,70.81803548460178
1825,47,5,318.71915340665447
1826,19,2,298.4826619887864
1827,40,9,266.77884682893404
1828,31,5,160.48801904585
1829,28,8,21.35259497028874
1830,12,4,55.24421619183503
1831,15,5,161.49253488946331
1832,32,7,46.88061595870692
1833,25,3,245.20730312712027
1834,42,8,176.61546226620933
1835,36,8,87.47834204890233
1836,29,7,113.02915274094333
1837,40,1,299.02679861032203
1838,14,4,57.224927902788586
1839,11,5,353.5000099636982
1840,32,9,273.6676016246471
1841,23,2,97.87498845108001
1842,43,2,244.62851698310956
1843,39,7,243.86123625777134
1844,50,3,281.3829018370219
1845,23,2,153.894900722001
1846,49,5,53.71555989149666
1847,25,5,459.30999373680504
1848,27,8,355.68089233844773
1849,34,1,88.25483557041383
1850,37,6,402.91802931730376
1851,24,4,476.3666530173963
1852,20,9,398.53018179886504
1853,4,5,404.2602280477256
1854,18,8,135.57075051296994
1855,16,5,378.34718391979595
1856,36,6,473.36929004499206
1857,5,8,231.66538988248203
1858,34,8,330.766051577446
1859,39,9,28.6903087593305
1860,10,7,180.01854760704805
1861,50,3,334.4480214890552
1862,25,9,180.31280676773488
1863,7,9,475.1047978316139
1864,4,7,342.4428476487395
1865,9,1,487.62438387521115
1866,17,5,275.5232990816956
1867,24,2,230.4239268618361
1868,41,6,489.776159324238
1869,10,7,401.3697829130822
1870,27,7,38.96188465803719
1871,41,7,134.73517874379132
1872,12,3,411.601358578369
1873,12,1,312.09637951764654
1874,42,7,233.93370284359983
1875,29,4,280.1749084581215
1876,20,5,421.1087220420751
1877,35,5,54.04531934086049
1878,28,6,461.713738268779
1879,47,9,30.527225234087005
1880,6,3,434.5587135379539
1881,8,5,485.0660713191368
1882,2,6,117.33980175119058
1883,3,1,46.44699755513332
1884,13,4,427.68602740438223
1885,23,2,144.3559459581851
1886,27,3,186.636837644529
1887,7,6,459.13425179584925
1888,20,8,50.65547964944851
1889,24,4,242.64340991505873
1890,4,4,246.78741362683374
1891,3,1,319.34263385371196
1892,29,5,110.6904369977669
1893,42,3,207.64290485292747
1894,15,4,229.69485947812197
1895,48,1,449.9993580659624
1896,47,4,320.83417347242533
1897,23,9,82.90893263838775
1898,47,8,458.9364945501185
1899,10,7,498.2069139072883
1900,50,3,196.14975035593545
1901,40,8,436.0741418397717
1902,17,4,200.4272292950396
1903,4,3,144.12686478965244
1904,42,4,364.42838978584183
1905,5,2,113.99537534656787
1906,16,8,149.46673724355688
1907,2,4,245.33586921903657
1908,3,2,233.43912220199908
1909,11,3,177.1382350003691
1910,10,9,241.21753468831707
1911,17,7,246.80264146800548
1912,28,6,37.15435463671082
1913,35,4,484.59622643505423
1914,7,9,181.85430014596696
1915,48,7,389.1202942356039
1916,18,7,380.3247441020843
1917,35,8,446.20908394847083
1918,10,9,49.819039701549954
1919,49,2,437.8448695019739
1920,1,5,54.290235069014116
1921,9,3,424.7150485669183
1922,47,6,37.494805289730564
1923,31,1,488.3819044359255
1924,39,3,350.2563197506626
1925,47,3,492.60180913642097
1926,40,8,356.37126071351815
1927,44,2,324.79937401729484
1928,14,9,344.58399265787915
1929,35,9,35.86316565848202
1930,36,9,160.39248968347812
1931,44,3,62.70103734396158
1932,15,3,365.14126953151987
1933,20,9,457.6941073834452
1934,8,8,477.8304236624794
